dictor;sex;village;sound;f1;f2
ssb;f;Naikhin;e;519.027176;1838.059225
ssb;f;Naikhin;e;546.535122;1802.182432
ssb;f;Naikhin;e;562.266846;1755.352976
ssb;f;Naikhin;e;551.279394;1689.293348
ssb;f;Naikhin;e;465.130870;1860.063218
ssb;f;Naikhin;e;530.371590;1765.890396
ssb;f;Naikhin;e;533.670915;1752.098901
ssb;f;Naikhin;e;523.816945;1700.593733
ssb;f;Naikhin;e;518.948363;1646.299167
ssb;f;Naikhin;e;519.514697;1606.766113
ssb;f;Naikhin;e;505.475424;1554.742849
ssb;f;Naikhin;e;484.538455;1551.587283
ssb;f;Naikhin;e;449.420463;1605.502286
ssb;f;Naikhin;e;431.204147;1449.697984
ssb;f;Naikhin;e;481.248784;1485.885078
ssb;f;Naikhin;e;502.993005;1530.797382
ssb;f;Naikhin;e;511.891987;1548.205275
ssb;f;Naikhin;e;514.293454;1549.950730
ssb;f;Naikhin;e;504.557085;1547.937024
ssb;f;Naikhin;e;513.195873;1555.697836
ssb;f;Naikhin;e;523.809765;1563.435773
ssb;f;Naikhin;e;526.155674;1578.191586
ssb;f;Naikhin;e;517.394203;1604.392774
ssb;f;Naikhin;e;515.840913;1569.531756
ssb;f;Naikhin;e;505.875809;1500.070770
ssb;f;Naikhin;e;489.992795;1420.252198
ssb;f;Naikhin;e;499.580339;1290.374010
ssb;f;Naikhin;e;508.348060;1194.441597
ssb;f;Naikhin;e;504.024457;1174.268747
ssb;f;Naikhin;e;487.044481;1155.086925
ssb;f;Naikhin;e;494.613519;1129.976053
ssb;f;Naikhin;e;499.866630;1084.526034
ssb;f;Naikhin;e;494.003516;1002.659319
ssb;f;Naikhin;e;486.092465;1098.520154
ssb;f;Naikhin;e;468.746281;1135.476317
ssb;f;Naikhin;e;479.391401;1209.853606
ssb;f;Naikhin;e;466.975372;1223.965231
ssb;f;Naikhin;e;460.127311;1257.335086
ssb;f;Naikhin;e;476.720208;1296.448794
ssb;f;Naikhin;e;385.926399;1533.211996
ssb;f;Naikhin;e;423.030051;1491.868379
ssb;f;Naikhin;e;438.495578;1465.998012
ssb;f;Naikhin;e;467.647798;1047.905380
ssb;f;Naikhin;e;476.028579;1524.666768
ssb;f;Naikhin;e;487.681872;1519.832173
ssb;f;Naikhin;e;501.006253;1511.685425
ssb;f;Naikhin;e;492.011332;1027.945588
ssb;f;Naikhin;e;500.793518;1425.283084
ssb;f;Naikhin;e;499.651744;1445.555032
ssb;f;Naikhin;e;487.281229;1080.793684
ssb;f;Naikhin;e;474.448766;1989.327559
ssb;f;Naikhin;e;488.488639;1797.673299
ssb;f;Naikhin;e;503.120030;1362.876770
ssb;f;Naikhin;e;498.017750;1397.422713
ssb;f;Naikhin;e;485.725040;1358.347769
ssb;f;Naikhin;e;478.513771;1328.101204
ssb;f;Naikhin;e;489.090596;1291.498301
ssb;f;Naikhin;e;521.180388;1275.237555
ssb;f;Naikhin;e;524.867575;1462.481662
ssb;f;Naikhin;e;508.603786;1709.525106
ssb;f;Naikhin;e;503.735224;1486.470620
ssb;f;Naikhin;e;503.550393;1684.941219
ssb;f;Naikhin;e;503.508162;1747.388898
ssb;f;Naikhin;e;493.993520;1584.573078
ssb;f;Naikhin;e;494.095896;1387.783334
ssb;f;Naikhin;e;484.578367;1395.945121
ssb;f;Naikhin;e;460.143150;1213.102000
ssb;f;Naikhin;e;440.894408;1159.681748
ssb;f;Naikhin;e;423.030707;1170.392519
ssb;f;Naikhin;e;402.233154;1226.262210
ssb;f;Naikhin;e;469.101550;1530.405155
ssb;f;Naikhin;e;501.368588;1543.103786
ssb;f;Naikhin;e;512.667700;1551.071955
ssb;f;Naikhin;e;515.257825;1529.937746
ssb;f;Naikhin;e;522.330295;1515.913799
ssb;f;Naikhin;e;524.601822;1469.915371
ssb;f;Naikhin;e;519.550890;1485.517114
ssb;f;Naikhin;e;514.562091;1497.710724
ssb;f;Naikhin;e;514.817798;1508.929406
ssb;f;Naikhin;e;525.987974;1491.165613
ssb;f;Naikhin;e;544.860219;1582.473024
ssb;f;Naikhin;e;547.637834;1497.408797
ssb;f;Naikhin;e;546.473553;1454.737019
ssb;f;Naikhin;e;532.817924;1265.162021
ssb;f;Naikhin;e;526.645169;1111.453657
ssb;f;Naikhin;e;539.412280;1415.408059
ssb;f;Naikhin;e;541.605913;1502.049323
ssb;f;Naikhin;e;531.940218;1653.373099
ssb;f;Naikhin;e;524.909971;1996.260553
ssb;f;Naikhin;e;443.592506;1785.734305
ssb;f;Naikhin;e;475.060517;1100.474360
ssb;f;Naikhin;e;459.887401;1167.718737
ssb;f;Naikhin;e;461.132745;1204.915073
ssb;f;Naikhin;e;456.156175;1139.705388
ssb;f;Naikhin;e;421.735163;1173.626981
ssb;f;Naikhin;e;365.417798;1271.833316
ssb;f;Naikhin;e;317.253451;1193.873839
ssb;f;Naikhin;e;480.777415;1606.757983
ssb;f;Naikhin;e;501.716519;1620.063411
ssb;f;Naikhin;e;522.562258;1607.797883
ssb;f;Naikhin;e;553.440389;1538.665604
ssb;f;Naikhin;e;564.843552;1514.610493
ssb;f;Naikhin;e;563.739790;1492.055344
ssb;f;Naikhin;e;558.181819;1475.156728
ssb;f;Naikhin;e;550.436946;1486.191977
ssb;f;Naikhin;e;548.691666;1504.871436
ssb;f;Naikhin;e;562.840582;1526.879916
ssb;f;Naikhin;e;522.730504;1523.960636
ssb;f;Naikhin;e;496.324974;1482.354995
ssb;f;Naikhin;e;515.678558;1450.581526
ssb;f;Naikhin;e;490.354505;1448.830252
ssb;f;Naikhin;e;458.370424;1422.915805
ssb;f;Naikhin;e;317.613852;1308.967892
ssb;f;Naikhin;e;447.957245;1530.849367
ssb;f;Naikhin;e;531.318316;1550.237851
ssb;f;Naikhin;e;581.753406;1569.888331
ssb;f;Naikhin;e;560.773590;1539.299244
ssb;f;Naikhin;e;536.765276;1514.150574
ssb;f;Naikhin;e;524.856726;1508.075110
ssb;f;Naikhin;e;526.895425;1500.394853
ssb;f;Naikhin;e;544.940379;1503.574144
ssb;f;Naikhin;e;552.260569;1504.665295
ssb;f;Naikhin;e;515.066049;1493.193197
ssb;f;Naikhin;e;493.007879;1468.499094
ssb;f;Naikhin;e;482.966142;1426.919911
ssb;f;Naikhin;e;440.260388;1365.161445
ssb;f;Naikhin;e;460.208153;1576.357415
ssb;f;Naikhin;e;568.478202;1557.451378
ssb;f;Naikhin;e;590.380851;1526.586276
ssb;f;Naikhin;e;590.052994;1484.482443
ssb;f;Naikhin;e;585.040271;1459.644125
ssb;f;Naikhin;e;581.604297;1442.113954
ssb;f;Naikhin;e;576.918732;1427.892179
ssb;f;Naikhin;e;560.745870;1434.925343
ssb;f;Naikhin;e;541.626850;1443.383395
ssb;f;Naikhin;e;506.964409;1435.630688
ssb;f;Naikhin;e;482.657707;1383.106120
ssb;f;Naikhin;e;488.893759;1321.325054
ssb;f;Naikhin;e;496.987447;1283.981225
ssb;f;Naikhin;e;476.383648;1274.548930
ssb;f;Naikhin;e;438.299584;1257.701139
ssb;f;Naikhin;I;475.123485;2313.699058
ssb;f;Naikhin;I;463.617961;2437.651051
ssb;f;Naikhin;I;458.324195;2396.300871
ssb;f;Naikhin;I;461.322967;2294.664647
ssb;f;Naikhin;I;474.875046;2190.965405
ssb;f;Naikhin;I;493.450624;2217.830857
ssb;f;Naikhin;I;511.163802;2254.602045
ssb;f;Naikhin;I;513.200035;2304.716105
ssb;f;Naikhin;I;475.270112;2303.060843
ssb;f;Naikhin;I;465.315756;2159.615064
ssb;f;Naikhin;I;481.341979;2400.215621
ssb;f;Naikhin;I;371.775359;2367.432545
ssb;f;Naikhin;I;414.792968;2379.804712
ssb;f;Naikhin;I;426.944617;2416.987849
ssb;f;Naikhin;I;430.956911;2325.951874
ssb;f;Naikhin;I;434.349283;2332.744778
ssb;f;Naikhin;I;435.386972;2402.316554
ssb;f;Naikhin;I;430.966942;2300.417641
ssb;f;Naikhin;I;427.530640;2185.808510
ssb;f;Naikhin;I;436.965798;2013.560813
ssb;f;Naikhin;I;451.436188;2397.682169
ssb;f;Naikhin;I;349.685970;2325.484627
ssb;f;Naikhin;I;386.679109;2331.345895
ssb;f;Naikhin;I;407.677781;2362.140699
ssb;f;Naikhin;I;366.038542;2356.737036
ssb;f;Naikhin;I;420.991734;2324.603984
ssb;f;Naikhin;I;426.577300;2143.680642
ssb;f;Naikhin;I;403.874696;2094.062680
ssb;f;Naikhin;I;382.531086;2240.551460
ssb;f;Naikhin;I;425.335571;2151.995966
ssb;f;Naikhin;I;307.401502;2123.781005
ssb;f;Naikhin;I;245.531875;2148.615515
ssb;f;Naikhin;I;374.364099;2281.559134
ssb;f;Naikhin;I;428.834133;2290.132917
ssb;f;Naikhin;I;465.904211;2286.644904
ssb;f;Naikhin;I;494.121692;2269.972240
ssb;f;Naikhin;I;515.095842;2256.297216
ssb;f;Naikhin;I;619.705232;2281.560505
ssb;f;Naikhin;I;615.821266;2206.562773
ssb;f;Naikhin;I;388.265409;2049.421202
ssb;f;Naikhin;I;550.549650;2036.074333
ssb;f;Naikhin;I;533.686114;2087.055206
ssb;f;Naikhin;I;481.189295;2293.967755
ssb;f;Naikhin;I;452.576748;2210.463608
ssb;f;Naikhin;I;429.884514;2420.565821
ssb;f;Naikhin;I;432.006797;2403.770152
ssb;f;Naikhin;I;426.708091;2426.140360
ssb;f;Naikhin;I;423.912877;2393.644780
ssb;f;Naikhin;I;425.278469;2351.435750
ssb;f;Naikhin;I;422.419963;2354.969581
ssb;f;Naikhin;I;426.927218;2320.615845
ssb;f;Naikhin;I;437.399408;2278.228958
ssb;f;Naikhin;I;432.799945;2300.991191
ssb;f;Naikhin;I;424.808820;2331.744566
ssb;f;Naikhin;I;423.753056;1978.930553
ssb;f;Naikhin;I;419.785953;1988.607412
ssb;f;Naikhin;I;404.891102;2381.823119
ssb;f;Naikhin;I;449.763363;2449.166964
ssb;f;Naikhin;I;452.448539;2443.961982
ssb;f;Naikhin;I;462.973022;2040.741916
ssb;f;Naikhin;I;464.997634;2369.224001
ssb;f;Naikhin;I;458.319288;2359.789852
ssb;f;Naikhin;I;445.812964;2400.741741
ssb;f;Naikhin;I;445.606380;2402.694935
ssb;f;Naikhin;I;445.958145;2229.908011
ssb;f;Naikhin;I;464.708416;2164.593644
ssb;f;Naikhin;I;489.149780;2295.039918
ssb;f;Naikhin;I;493.163313;2351.856951
ssb;f;Naikhin;I;496.799852;2147.806294
ssb;f;Naikhin;I;489.922579;2173.528162
ssb;f;Naikhin;I;478.268727;2432.572898
ssb;f;Naikhin;I;468.218064;2415.326884
ssb;f;Naikhin;I;453.567442;2347.297952
ssb;f;Naikhin;I;431.308076;2306.477072
ssb;f;Naikhin;I;397.113279;2254.234724
ssb;f;Naikhin;I;373.991643;2221.714308
ssb;f;Naikhin;I;367.920039;2019.952834
ssb;f;Naikhin;I;518.674374;2287.131077
ssb;f;Naikhin;I;532.130575;2264.132751
ssb;f;Naikhin;I;523.655275;2280.885660
ssb;f;Naikhin;I;520.210011;2349.959618
ssb;f;Naikhin;I;518.085192;2354.145782
ssb;f;Naikhin;I;512.441327;2350.253216
ssb;f;Naikhin;I;512.599966;2216.224335
ssb;f;Naikhin;I;515.063506;2280.914284
ssb;f;Naikhin;I;509.216807;2215.755789
ssb;f;Naikhin;I;527.915067;2180.971580
ssb;f;Naikhin;I;536.872669;2242.207343
ssb;f;Naikhin;I;527.108655;2296.337777
ssb;f;Naikhin;I;509.350308;2249.150956
ssb;f;Naikhin;I;477.850953;2260.397788
ssb;f;Naikhin;I;446.768014;2217.911504
ssb;f;Naikhin;I;420.773561;2132.294060
ssb;f;Naikhin;I;421.963424;2302.805392
ssb;f;Naikhin;I;404.180374;2294.196765
ssb;f;Naikhin;I;312.847942;2277.393818
ssb;f;Naikhin;I;459.334228;2281.769085
ssb;f;Naikhin;I;435.007742;2285.887466
ssb;f;Naikhin;I;423.981670;2313.095625
ssb;f;Naikhin;I;416.161207;2095.696889
ssb;f;Naikhin;I;435.335068;1901.025948
ssb;f;Naikhin;I;427.900570;2022.396079
ssb;f;Naikhin;I;401.387643;2105.631452
ssb;f;Naikhin;I;381.102416;2107.404402
ssb;f;Naikhin;I;403.390872;2263.100009
ssb;f;Naikhin;I;385.366678;2259.027865
ssb;f;Naikhin;I;398.870047;2245.859357
ssb;f;Naikhin;I;297.591050;2253.367392
ssb;f;Naikhin;I;405.170247;2192.382567
ssb;f;Naikhin;I;389.934464;2242.408338
ssb;f;Naikhin;I;368.590592;2311.734596
ssb;f;Naikhin;I;360.813550;2248.751819
ssb;f;Naikhin;I;371.045004;2205.955733
ssb;f;Naikhin;I;419.875617;2273.631036
ssb;f;Naikhin;I;425.915113;2241.902753
ssb;f;Naikhin;I;441.030993;2220.197209
ssb;f;Naikhin;I;370.964196;2275.544143
ssb;f;Naikhin;I;443.547860;2292.214905
ssb;f;Naikhin;I;436.629772;2276.940934
ssb;f;Naikhin;I;433.973224;2214.582869
ssb;f;Naikhin;I;403.915573;2098.210200
ssb;f;Naikhin;I;367.807042;1928.072432
